,sample_id,site,Archaea|Candidatus Bathyarchaeota,Archaea|Candidatus Korarchaeota,Archaea|Candidatus Verstraetearchaeota,Archaea|Candidatus Woesearchaeota,Archaea|Crenarchaeota,Archaea|Euryarchaeota,Archaea|Thaumarchaeota,Bacteria|Abditibacteriota,Bacteria|Acidobacteria,Bacteria|Actinobacteria,Bacteria|Aquificae,Bacteria|Armatimonadetes,Bacteria|Bacteroidetes,Bacteria|Balneolaeota,Bacteria|Caldiserica,Bacteria|Calditrichaeota,Bacteria|Candidatus Adlerbacteria,Bacteria|Candidatus Amesbacteria,Bacteria|Candidatus Aminicenantes,Bacteria|Candidatus Andersenbacteria,Bacteria|Candidatus Atribacteria,Bacteria|Candidatus Azambacteria,Bacteria|Candidatus Beckwithbacteria,Bacteria|Candidatus Berkelbacteria,Bacteria|Candidatus Bipolaricaulota,Bacteria|Candidatus Buchananbacteria,Bacteria|Candidatus Campbellbacteria,Bacteria|Candidatus Chisholmbacteria,Bacteria|Candidatus Cloacimonetes,Bacteria|Candidatus Collierbacteria,Bacteria|Candidatus Curtissbacteria,Bacteria|Candidatus Dadabacteria,Bacteria|Candidatus Doudnabacteria,Bacteria|Candidatus Edwardsbacteria,Bacteria|Candidatus Eisenbacteria,Bacteria|Candidatus Falkowbacteria,Bacteria|Candidatus Fermentibacteria,Bacteria|Candidatus Giovannonibacteria,Bacteria|Candidatus Gottesmanbacteria,Bacteria|Candidatus Gracilibacteria,Bacteria|Candidatus Harrisonbacteria,Bacteria|Candidatus Jacksonbacteria,Bacteria|Candidatus Jorgensenbacteria,Bacteria|Candidatus Kaiserbacteria,Bacteria|Candidatus Kapabacteria,Bacteria|Candidatus Kerfeldbacteria,Bacteria|Candidatus Kryptonia,Bacteria|Candidatus Latescibacteria,Bacteria|Candidatus Levybacteria,Bacteria|Candidatus Liptonbacteria,Bacteria|Candidatus Magasanikbacteria,Bacteria|Candidatus Marinimicrobia,Bacteria|Candidatus Melainabacteria,Bacteria|Candidatus Microgenomates,Bacteria|Candidatus Moranbacteria,Bacteria|Candidatus Niyogibacteria,Bacteria|Candidatus Nomurabacteria,Bacteria|Candidatus Omnitrophica,Bacteria|Candidatus Pacebacteria,Bacteria|Candidatus Parcubacteria,Bacteria|Candidatus Peregrinibacteria,Bacteria|Candidatus Poribacteria,Bacteria|Candidatus Portnoybacteria,Bacteria|Candidatus Roizmanbacteria,Bacteria|Candidatus Rokubacteria,Bacteria|Candidatus Ryanbacteria,Bacteria|Candidatus Saccharibacteria,Bacteria|Candidatus Schekmanbacteria,Bacteria|Candidatus Staskawiczbacteria,Bacteria|Candidatus Sumerlaeota,Bacteria|Candidatus Sungbacteria,Bacteria|Candidatus Taylorbacteria,Bacteria|Candidatus Tectomicrobia,Bacteria|Candidatus Terrybacteria,Bacteria|Candidatus Uhrbacteria,Bacteria|Candidatus Vogelbacteria,Bacteria|Candidatus Wildermuthbacteria,Bacteria|Candidatus Woesebacteria,Bacteria|Candidatus Wolfebacteria,Bacteria|Candidatus Yanofskybacteria,Bacteria|Candidatus Yonathbacteria,Bacteria|Candidatus Zambryskibacteria,Bacteria|Chlamydiae,Bacteria|Chlorobi,Bacteria|Chloroflexi,Bacteria|Chrysiogenetes,Bacteria|Coprothermobacterota,Bacteria|Cyanobacteria,Bacteria|Deferribacteres,Bacteria|Deinococcus-Thermus,Bacteria|Dictyoglomi,Bacteria|Elusimicrobia,Bacteria|Fibrobacteres,Bacteria|Firmicutes,Bacteria|Fusobacteria,Bacteria|Gemmatimonadetes,Bacteria|Ignavibacteriae,Bacteria|Kiritimatiellaeota,Bacteria|Lentisphaerae,Bacteria|Nitrospinae,Bacteria|Nitrospirae,Bacteria|Planctomycetes,Bacteria|Proteobacteria,Bacteria|Rhodothermaeota,Bacteria|Spirochaetes,Bacteria|Synergistetes,Bacteria|Tenericutes,Bacteria|Thermodesulfobacteria,Bacteria|Thermotogae,Bacteria|Verrucomicrobia,Bacteria|candidate division AD3,Bacteria|candidate division CPR2,Bacteria|candidate division CPR3,Bacteria|candidate division NC10,Bacteria|candidate division WPS-2,Bacteria|candidate division WWE3,Bacteria|candidate division Zixibacteria,Eukaryota|Apicomplexa,Eukaryota|Ascomycota,Eukaryota|Bacillariophyta,Eukaryota|Basidiomycota,Eukaryota|Blastocladiomycota,Eukaryota|Chlorophyta,Eukaryota|Chytridiomycota,Eukaryota|Cryptomycota,Eukaryota|Microsporidia,Eukaryota|Mucoromycota,Eukaryota|Streptophyta,Eukaryota|Zoopagomycota
97,WARTT12,WART,0,0,0,0,0.00119,0.039,0,0,0.25991,5.16737,0,0.00615,0.36702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,0,0,0,0,0.00086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155,0,0,0,0,0.00189,0,0.00234,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0.00619,0,0,0.00751,0,0.01722,0,0.00022,0,0.06513,0,0.01432,0,0.00017,0,0,0.01314,0.03188,15.91632,0.00093,0,0,0,0,0,0.1773,0,0,0,0.00042,0,0,0,0,0.00301,0,0,0,0,0,0,0,0.00028,0,0
98,WARTT14,WART,0,0,0,0,0,0.00253,0.00042,0,0.31979,8.27919,0,0.00468,0.46219,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,0.00053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0,0.00068,0.00011,0,0,0,0.00072,0,0.02669,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0.00028,0.00152,0.01948,0.00989,0,0,0.02324,0,0.02945,0,0.00099,0,0.08739,0,0.02451,0,0.00426,0.00188,0.00129,0.0211,0.02768,13.8619,0.00079,0.00036,0.00315,0.0052,0,0.00269,0.18826,0.0003,0,0,0.00317,0.00049,0.00019,0,0.00036,0.00613,0,0.00132,0,0.00018,0,0,0,0.00029,0,0
99,WARTT15,WART,0,0,0,0,0,0.04064,0.00617,0,0.31951,11.79747,0,0.00277,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,0,0.00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0.00143,0,0,0.01258,0,0.01542,0,0,0,0.04214,0,0.01834,0,0,0,0.00011,0,0.03996,10.24351,0.0004,0.00013,0,0,0,0,0.11292,0,0,0,0.00017,0,0,0,0,0.00626,0,0.00085,0,0,0,0,0,0,0,0
100,WARTT17,WART,0,0,0,0,0.00018,0.0538,0.02756,0,0.43642,8.76166,0,0.00671,0.31792,0,0,0,0.00107,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024,0,0.00014,0,0,0,0,0,0,0.00056,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0.00018,0.00014,0,0.00247,0,0,0,0,0.00196,0,0.03115,0,0,0,0,0,0,0,0.00051,0,0,0,0,0.0003,0,0,0.0014,0.02083,0.02601,0,0,0.02136,0,0.03732,0,0.00025,0,0.20578,0,0.03088,0.00186,0.00449,0.00163,0.00099,0.02676,0.02603,12.45309,0.0007,0.00249,0.00113,0.0052,0,0.00807,0.16763,0.00133,0.00023,0,0.00063,0.00016,0.00024,0,0.0002,0.00593,0,0.00169,0,0.00113,0,0,0,0.0002,0,0
101,WARTT19,WART,0,0,0,0,0.00011,0.04298,0.00335,0,0.27543,10.1562,0.00025,0.00212,0.2293,0,0,0,0.00023,0,0.00021,0,0.00124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011,0.00057,0,0,0,0,0,0.00021,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0.00012,0,0.00031,0,0,0,0,0.00091,0,0.00505,0,0,0.00288,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0.01273,0.01933,0.00381,0,0.01192,0,0.01678,0,0.00084,0,0.12638,0.0007,0.01964,0,0,0,0.00068,0.01736,0.05214,14.29061,0.00046,0,0,0,0,0.00251,0.12498,0.00022,0,0,0.00297,0.00024,0.00026,0,0,0.00457,0,0.00088,0,0.00026,0,0,0,0.00015,0,0
102,WARTT110,WART,0,0,0,0,0,0.03255,0.0041,0,0.38183,8.7871,0,0.00576,0.37005,0,0,0,0.00103,0,0.00025,0,0.00051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.00013,0,0,0,0,0,0.00047,0,0.00037,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.00067,0.00039,0,0.00319,0,0,0,0,0.00144,0,0.03111,0.00012,0,0.00339,0,0,0,0,0,0,0,0,0,0.00017,0,0.00092,0.01237,0.02341,0.02542,0.00549,0.00059,0.02532,0,0.02505,0.00259,0.00816,0,0.21174,0,0.0348,0.00526,0.00351,0.00179,0.00128,0.0301,0.03223,13.87787,0.00084,0.003,0.00762,0.00437,0.00272,0.00399,0.16545,0,0,0,0.0007,0.00012,0,0,0.00033,0.00523,0,0.00214,0,0.00077,0,0,0,0.00017,0,0
103,WARTT111,WART,0,0,0,0,0,0.04557,0.00393,0,0.19647,7.62594,0,0.00407,0.38814,0,0,0.00038,0.00054,0,0.00026,0,0.00132,0,0,0.00126,0,0,0,0,0,0,0,0,0.00038,0,0.00016,0,0,0,0,0,0,0.00018,0,0.00385,0,0,0,0,0.00012,0,0,0.00023,0,0.00013,0,0,0.00051,0.00031,0,0.00457,0.00492,0,0,0,0.00201,0,0.02701,0,0.00019,0.0049,0,0,0,0,0,0,0,0,0,0,0,0.00024,0.00897,0.02164,0.02647,0.00334,0,0.02684,0.00019,0.03815,0,0.00039,0,0.20198,0,0.02993,0.00012,0.00252,0.002,0.0008,0.01804,0.03849,11.5057,0.00086,0.00283,0.00871,0.01279,0,0.00574,0.14245,0.00092,0.00023,0,0.00466,0,0.00048,0,0.00033,0.00532,0,0.002,0,0.00059,0,0,0,0.0002,0,0
104,WARTT112,WART,0,0,0,0,0,0.03238,0.00483,0,0.19886,5.81539,0,0.00447,0.3795,0,0,0.00092,0.00096,0,0.00014,0,0,0,0,0,0,0,0,0.00015,0.00038,0,0,0,0,0,0.00026,0,0,0,0,0,0,0.00017,0,0.0005,0,0,0,0,0.00016,0,0,0,0,0,0,0,0.00034,0.00021,0,0.00565,0.00479,0,0,0,0.00381,0,0.05753,0,0,0.00444,0,0,0,0,0,0,0,0,0,0,0,0.00086,0.00846,0.02036,0.02669,0,0,0.01914,0,0.0331,0,0.00224,0,0.15927,0,0.05432,0.00214,0.00248,0.00146,0.00085,0.04305,0.02601,14.53413,0.00118,0.00056,0.00027,0.0023,0,0.00176,0.14534,0.00019,0,0,0.00986,0,0.00078,0,0,0.00213,0,0.00057,0,0.00084,0,0,0,0,0,0
105,WARTT114,WART,0.00012,0,0,0,0.0003,0.03175,0.01407,0,0.19714,8.39874,0.00322,0.00337,0.46569,0,0,0.00091,0.00073,0,0.0006,0,0.00237,0.00016,0,0,0.00114,0,0,0,0.00045,0,0,0,0.00031,0,0.00014,0.00031,0.00024,0,0.00022,0,0,0,0.00011,0.00246,0,0,0,0.00015,0,0.00011,0.00039,0.0002,0,0.00017,0.0003,0,0.00056,0.00038,0,0.00733,0.00149,0,0,0,0.0029,0,0.053,0,0,0.00321,0,0.0002,0,0,0.00078,0.00023,0,0,0,0.00026,0,0.00195,0.01523,0.02341,0.02823,0.00152,0.00046,0.04209,0.00037,0.04194,0,0.00316,0.00117,0.86674,0.00107,0.04112,0.00357,0.00334,0.00155,0.00113,0.02624,0.02604,13.2636,0.00089,0.00382,0.01135,0.02525,0.00295,0.00373,0.10849,0,0,0,0.00517,0,0.00039,0.0011,0.00019,0.16568,0,0.00196,0,0.00027,0,0,0,0.00015,0,0
106,WARTT115,WART,0,0,0,0,0,0.16461,0,0,0.09059,0.98694,0,0,0.06231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044,0,0,0.00015,0,0.00037,0,0,0,0.00592,0,0.01222,0,0,0,0,0,0.00098,2.66657,0,0,0,0,0,0.01956,0.00525,0,0,0,0,0,0,0,0,0.0004,0,0,0,0.00013,0,0,0,0,0,0
107,WARTT116,WART,0.00031,0,0,0,0.00293,0.05166,0.01759,0,0.17388,4.8696,0,0.00345,0.34222,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0,0.00043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0.00199,0,0.00162,0,0,0,0,0.00019,0,0,0.00113,0,0,0,0,0,0,0,0,0.01817,0.00696,0.00014,0,0.01687,0,0.01434,0,0.00016,0,0.04101,0,0.02998,0,0,0.00097,0.00182,0.03925,0.01895,14.72669,0.00041,0,0.00013,0,0.00406,0.00444,0.07838,0,0,0,0.00016,0,0.0007,0,0.00011,0.00148,0,0.00039,0,0.00012,0,0,0,0.00011,0,0
108,WARTT117,WART,0,0,0,0,0,0.00148,0.00531,0,0.14682,9.29239,0,0,0.10193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063,0.0005,0,0,0,0.00148,0,0.02086,0,0,0.00595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677,0.01767,0,0,0.0072,0,0.0078,0,0,0,0.11745,0,0.03921,0,0.00671,0,0.00153,0.01651,0.01673,12.16819,0.00116,0,0.00039,0,0,0.00194,0.0936,0,0,0,0.00022,0.00056,0,0,0,0.00166,0,0.00036,0,0,0,0,0,0,0,0
109,WARTT119,WART,0.00013,0,0,0,0.0004,0.02773,0.03596,0,0.1973,8.45244,0.00029,0.00534,0.2901,0,0,0,0.00073,0,0.00042,0,0.0021,0,0,0,0.00179,0,0,0,0.00105,0,0,0,0.00025,0,0.00027,0,0,0,0,0,0,0.00024,0,0.00016,0,0,0,0,0,0,0,0.00026,0,0.00015,0,0,0,0.00062,0,0.00426,0.00317,0,0,0,0.00296,0,0.02926,0,0,0.00485,0,0,0,0,0.00114,0,0,0,0,0,0,0,0.00093,0.02314,0.0353,0.00252,0,0.04404,0,0.04079,0,0.00064,0,0.19202,0,0.04443,0.00312,0.0041,0.00149,0.00166,0.03202,0.03471,12.91358,0.001,0.00082,0.0149,0.00194,0.00204,0.00371,0.14446,0,0,0,0.00716,0,0.00059,0.00141,0,0.00336,0,0.00123,0,0.00082,0,0,0,0,0,0
110,WARTT120,WART,0,0,0,0,0,0.02963,0.00983,0,0.16669,11.17458,0,0.00569,0.19209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0.00051,0,0.00087,0,0,0,0,0,0,0,0.00029,0,0,0,0,0,0.00011,0,0.00112,0,0,0,0,0.00181,0,0.02944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748,0.02,0,0,0.00924,0,0.02999,0,0,0,0.07211,0,0.02587,0.00342,0,0,0,0.01144,0.03157,12.70318,0.00197,0,0.00331,0.00234,0.00391,0,0.09477,0,0,0,0.00787,0,0,0,0,0.00097,0,0.00026,0,0,0,0,0,0,0,0
111,WARTT121,WART,0.00034,0,0,0,0.0016,0.04014,0.02125,0,0.16382,2.76202,0,0.00151,0.74485,0,0,0,0.00117,0,0.00037,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215,0.00027,0,0.00293,0.00229,0,0,0,0.00261,0,0.02839,0,0.00016,0.00349,0,0,0,0,0.00018,0,0,0,0.00013,0,0,0,0.0022,0.0107,0.0363,0.00461,0,0.02143,0,0.03106,0,0.00265,0,0.08852,0,0.04569,0.00348,0.00212,0.0007,0.00128,0.03782,0.01801,16.96499,0.00104,0.00244,0.00347,0.00113,0,0.00198,0.10914,0,0,0,0.00358,0,0.0003,0,0,0.00247,0,0.00081,0,0.00054,0,0,0,0,0,0
112,WARTT123,WART,0,0,0,0,0,0.04178,0.01153,0,0.21995,3.6387,0,0.00107,0.41259,0,0,0,0,0,0,0,0.00064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021,0.0002,0,0.00794,0.00563,0,0,0.00018,0.0029,0,0.04112,0.00016,0,0,0,0,0,0,0,0.00013,0,0,0,0,0,0,0.00112,0.01491,0.02166,0,0,0.0167,0,0.0251,0,0,0,0.14296,0,0.03264,0,0.00231,0.00158,0,0.04878,0.0182,14.8071,0.001,0.00666,0.00047,0,0,0.00161,0.10948,0,0,0,0.00821,0.00022,0.00026,0,0,0.0015,0,0.0008,0,0.00052,0,0,0,0,0,0
113,WARTT124,WART,0.00011,0,0,0,0.00397,0.0412,0.06771,0,0.2157,6.21064,0.00495,0.00406,0.2862,0,0,0.00142,0.00079,0,0.00092,0,0.00178,0,0,0,0.00117,0,0,0,0.00078,0,0,0,0.00014,0,0.00029,0,0.00033,0,0.00024,0,0,0.00026,0,0.0003,0,0,0,0,0,0,0.0001,0.00022,0,0.00021,0.0002,0,0.00033,0.00054,0,0.00358,0.00293,0,0,0,0.00274,0,0.05232,0,0,0.00493,0,0.00014,0,0,0.00092,0.00025,0,0,0,0,0,0.00074,0.00707,0.0242,0.03536,0.00108,0,0.05574,0.00129,0.04488,0,0.00448,0.00046,0.29016,0.00017,0.06508,0.00394,0.00294,0.00117,0.00155,0.03756,0.03084,12.93999,0.00133,0.00444,0.01246,0.02702,0.00115,0.00435,0.11613,0,0,0,0.00599,0,0.00089,0.00151,0,0.00266,0,0.00097,0,0.00033,0,0,0,0,0,0
114,SBR1,SBR,0,0,0,0,0,0.05259,0.03903,0,0.14686,5.41133,0,0,0.11363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0.00041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279,0,0,0,0,0.00265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172,0.00232,0,0.00183,0,0,0,0,0,0.01457,0,0.04217,0,0,0,0,0.02554,0.00873,13.21031,0.00089,0,0,0,0,0,0.06861,0,0,0,0.00088,0,0,0,0,0.00046,0,0,0,0,0,0,0,0,0,0
115,SBR2,SBR,0.00072,0,0,0,0,0,0.00867,0,0.08535,2.49695,0,0,0.11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577,0,0,0.00037,0,0.00167,0,0,0,0.03753,0,0.0249,0,0,0,0,0.00259,0.00871,13.81583,0,0,0,0,0,0,0.0879,0,0,0,0,0,0,0,0,0.00021,0,0.00014,0,0,0,0,0,0,0,0
116,SBR3,SBR,0,0,0,0,0,0.02048,0.00247,0,0.16766,3.96157,0.00109,0.00296,1.44124,0.00011,0,0.0005,0.00109,0,0.00033,0,0.00011,0.00012,0,0,0.00055,0,0.00046,0,0,0,0,0,0.00051,0,0.00034,0,0,0,0.00037,0,0,0.00094,0.00016,0.00028,0,0,0,0,0.00016,0,0.00022,0.00014,0,0.00018,0,0,0.00051,0.00025,0,0.00507,0.00024,0,0,0,0.00138,0,0.05864,0,0,0.00217,0,0,0,0,0.00035,0,0,0,0.00013,0,0,0.00177,0.00383,0.02236,0.0219,0.00132,0,0.03028,0.00157,0.03545,0,0.00208,0.00069,0.60484,0,0.05547,0.0025,0.00206,0.00071,0.00121,0.02029,0.01568,20.74874,0.00074,0.00397,0.0068,0.00506,0,0.00231,0.10393,0,0,0,0.00437,0.00021,0.00014,0.00131,0,0.02638,0,0.00103,0,0.00025,0,0,0,0,0,0
117,SBR4,SBR,0,0,0,0,0,0.02951,0.03479,0,0.12733,9.39915,0,0,0.21001,0,0,0,0.00097,0,0,0.00046,0,0,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0,0.11594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013,0.01197,0.00617,0.00031,0,0.01216,0,0.0039,0,0.00011,0,0.0966,0,0.01643,0,0,0,0,0.01115,0.02341,13.66649,0.00077,0,0,0,0,0,0.09706,0.00019,0,0,0.00045,0,0,0,0,0.00043,0,0,0,0,0,0,0,0,0,0
118,SBR5,SBR,0,0,0,0,0,0.02492,0.01851,0,0.1713,11.76619,0,0,0.10851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088,0,0.04778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.00347,0.00167,0,0.0047,0,0.00107,0,0,0,0.11374,0,0.01239,0,0,0,0,0.01303,0.02495,14.13328,0.00187,0,0.00022,0,0,0,0.14273,0,0,0,0.00019,0,0,0,0,0.0012,0,0.0006,0,0,0,0,0,0,0,0
119,SBR6,SBR,0,0,0,0,0,0.0179,0.00409,0,0.15251,3.90713,0.00038,0.00222,1.79802,0.00015,0,0.00044,0.00088,0,0.00033,0,0.0003,0,0,0,0.00104,0,0,0,0.00048,0,0,0,0.00054,0,0.00026,0,0,0,0.00011,0,0,0.00056,0,0.00109,0,0,0,0,0,0.00014,0.00019,0,0,0,0,0,0.00023,0.00026,0,0.00403,0.00158,0.00018,0,0,0.00103,0,0.03942,0,0,0.00267,0,0,0,0,0.00031,0.00017,0,0,0.00014,0,0,0.00015,0.01017,0.02325,0.0145,0.00362,0,0.02592,0.00079,0.03055,0,0.0036,0.00018,0.23631,0,0.04623,0.00234,0.00201,0.00103,0.00094,0.01791,0.0146,21.87616,0.00074,0.00288,0.00557,0.00434,0,0.00105,0.11738,0,0,0,0.00034,0,0.00019,0.00076,0.00014,0.18733,0,0.00145,0,0.00049,0,0,0,0.00019,0,0
120,SBR7,SBR,0.00013,0,0,0,0.00042,0.03253,0.01977,0,0.17688,4.21605,0,0.00179,1.24062,0,0,0.00026,0.00037,0,0.00037,0,0.00058,0,0,0,0.00161,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0.00036,0,0,0,0,0,0,0.00014,0,0,0.0004,0,0,0,0,0,0.00021,0.00028,0.00156,0.00209,0,0,0,0.00267,0,0.01578,0,0,0.00354,0,0,0,0,0,0,0,0,0,0,0,0,0.00057,0.01349,0.00879,0.00253,0,0.02295,0,0.02749,0,0.00017,0,0.10782,0,0.03538,0.00189,0.00166,0.00127,0.00083,0.02382,0.01292,20.41257,0.00071,0.00137,0.00377,0.00234,0,0,0.07457,0,0,0,0.00624,0,0.00018,0,0,0.04968,0,0.00061,0,0.0002,0,0,0,0,0,0
121,SBR8,SBR,0,0,0,0,0,0.05579,0.00231,0,0.10318,1.8763,0,0,2.11657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0.00027,0,0,0,0,0,0,0.00106,0,0,0,0,0,0,0,0,0,0,0,0,0.00082,0,0,0,0,0,0,0,0,0,0.00168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01035,0.00109,0.00056,0,0.0005,0,0.00363,0,0,0,0.05139,0,0.02751,0,0,0,0,0.01316,0.00951,20.69358,0,0.00141,0,0,0,0,0.04412,0,0,0,0.00056,0,0,0,0,0.00074,0,0,0,0,0,0,0,0,0,0
122,SBR9,SBR,0,0,0,0,0,0.00102,0.00192,0,0.1405,1.95398,0,0.00137,2.4472,0,0,0,0,0,0.00028,0,0.00093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0.00011,0,0,0,0,0,0,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033,0,0,0,0,0,0,0.00098,0,0.00735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196,0.00987,0.01217,0,0,0.0146,0.0002,0.01914,0,0,0,0.0607,0,0.03509,0,0.00168,0.00097,0.00075,0.0134,0.01074,25.42238,0.00087,0.0013,0,0,0,0,0.07904,0,0,0,0.0023,0.00013,0,0,0,0.00112,0,0.00058,0,0,0,0,0,0,0,0
123,SBR10,SBR,0.00017,0,0,0,0.00038,0.03088,0.01053,0,0.1692,2.04893,0.00293,0.00189,2.9337,0,0,0.00071,0,0,0.00031,0,0.00069,0,0,0,0.00091,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0,0.00064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026,0,0.00163,0.00314,0,0,0,0.00274,0,0.0214,0,0,0.00338,0,0,0,0,0.00079,0,0,0,0,0.00012,0,0.00075,0.00449,0.01684,0.01733,0.00315,0,0.01733,0.00057,0.02849,0,0.00016,0,0.14499,0,0.03952,0.00019,0.00137,0.00085,0.00132,0.03344,0.01201,19.46071,0.00073,0.00304,0.00593,0.00093,0,0.00049,0.09663,0,0,0,0.0043,0.00017,0.00046,0,0,0.00243,0,0.00109,0,0.00051,0,0,0,0,0,0
124,SBR11,SBR,0,0,0,0,0,0.02351,0,0,0.00825,10.12664,0,0,0.06057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66639,0,0,0.00017,0,0.01174,0,0.0005,0,0,0,0.07872,0.00028,0,0,0,0,0,0,0.00053,13.21382,0,0,0.00042,0,0,0,0.00552,0,0,0,0,0,0,0,0.00041,0.00682,0,0.00021,0,0,0,0,0,0,0,0
125,SBR12,SBR,0,0,0,0,0,0.0241,0.00323,0,0.11964,2.48066,0.00452,0.00573,3.08076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021,0,0,0,0,0,0,0.00059,0,0,0,0,0,0,0.00027,0,0,0,0,0,0,0,0,0,0,0,0.00225,0,0,0,0.00126,0,0.00317,0,0,0.00383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232,0.01662,0,0,0.00805,0,0.01983,0,0,0,0.04363,0,0.03246,0,0.00218,0.00104,0.00091,0.02172,0.0107,23.51949,0.0008,0.00129,0.00309,0,0,0,0.13618,0,0,0,0.00378,0,0,0,0,0.0009,0,0.00025,0,0.00011,0,0,0,0,0,0
